rcv	148.324951172	A	9946	0	5348
snd	152.797851562	D	5348	12	9946
rcv	153.211914062	A	9946	0	5360
snd	154.055908203	D	5360	12	9946
rcv	154.341796875	A	9946	0	5372
snd	155.791015625	D	5372	12	9946
rcv	156.172851562	A	9946	0	5384
snd	159.511962891	D	5384	12	9946
rcv	161.208740234	A	9946	0	5396
snd	162.944091797	D	5396	12	9946
rcv	165.513916016	A	9946	0	5408
snd	168.946777344	D	5408	12	9946
rcv	169.297851562	A	9946	0	5420
snd	170.727783203	D	5420	12	9946
rcv	171.116943359	A	9946	0	5432
snd	174.759765625	D	5432	12	9946
rcv	175.208984375	A	9946	0	5444
snd	176.455810547	D	5444	12	9946
rcv	176.765869141	A	9946	0	5456
snd	177.946044922	D	5456	12	9946
rcv	178.29296875	A	9946	0	5468
snd	180.967041016	D	5468	12	9946
rcv	181.372802734	A	9946	0	5480
snd	182.269042969	D	5480	12	9946
rcv	182.555908203	A	9946	0	5492
snd	183.947998047	D	5492	12	9946
rcv	185.551757812	A	9946	0	5504
snd	186.467773438	D	5504	12	9946
rcv	186.764892578	A	9946	0	5516
snd	190.758789062	D	5516	12	9946
rcv	191.108886719	A	9946	0	5528
snd	191.795898438	D	5528	12	9946
rcv	192.100830078	A	9946	0	5540
snd	192.730712891	D	5540	12	9946
rcv	193.041992188	A	9946	0	5552
snd	193.672851562	D	5552	12	9946
rcv	193.970947266	A	9946	0	5564
snd	195.964111328	D	5564	12	9946
rcv	196.358886719	A	9946	0	5576
drop	196.497802734	D	5576	12	9946
snd	199.968994141	D	5576	12	9946
rcv	200.277099609	A	9946	0	5588
snd	200.971923828	D	5588	12	9946
rcv	201.246826172	A	9946	0	5600
drop	201.366699219	D	5600	12	9946
drop	205.173828125	D	5600	12	9946
snd	207.023925781	D	5600	12	9946
rcv	207.739990234	A	9946	0	5612
snd	208.458740234	D	5612	12	9946
rcv	208.740966797	A	9946	0	5624
snd	209.407958984	D	5624	12	9946
rcv	209.682861328	A	9946	0	5636
snd	210.327880859	D	5636	12	9946
rcv	210.605957031	A	9946	0	5648
snd	211.260986328	D	5648	12	9946
rcv	211.535888672	A	9946	0	5660
snd	212.178955078	D	5660	12	9946
rcv	212.451904297	A	9946	0	5672
snd	213.186767578	D	5672	12	9946
rcv	213.478027344	A	9946	0	5684
snd	214.170898438	D	5684	12	9946
rcv	214.626953125	A	9946	0	5696
drop	214.751953125	D	5696	12	9946
snd	217.385986328	D	5696	12	9946
rcv	217.695800781	A	9946	0	5708
snd	218.411865234	D	5708	12	9946
rcv	218.695800781	A	9946	0	5720
snd	219.361816406	D	5720	12	9946
rcv	219.637695312	A	9946	0	5732
drop	219.758789062	D	5732	12	9946
snd	222.449951172	D	5732	12	9946
rcv	222.751953125	A	9946	0	5744
snd	223.422851562	D	5744	12	9946
rcv	223.706787109	A	9946	0	5756
drop	223.825927734	D	5756	12	9946
snd	226.356933594	D	5756	12	9946
rcv	226.658935547	A	9946	0	5768
snd	227.319824219	D	5768	12	9946
rcv	227.59375	A	9946	0	5780
snd	228.226806641	D	5780	12	9946
rcv	228.499755859	A	9946	0	5792
snd	229.159912109	D	5792	12	9946
rcv	229.432861328	A	9946	0	5804
snd	230.072998047	D	5804	12	9946
rcv	230.349853516	A	9946	0	5816
snd	230.979736328	D	5816	12	9946
rcv	231.250976562	A	9946	0	5828
snd	231.870849609	D	5828	12	9946
rcv	232.172851562	A	9946	0	5840
snd	232.796875	D	5840	12	9946
rcv	233.097900391	A	9946	0	5852
snd	233.713867188	D	5852	12	9946
rcv	234.002929688	A	9946	0	5864
snd	234.615966797	D	5864	12	9946
rcv	234.884033203	A	9946	0	5876
drop	235.031982422	D	5876	12	9946
snd	237.390869141	D	5876	12	9946
rcv	237.802978516	A	9946	0	5888
snd	238.527832031	D	5888	12	9946
rcv	239.786865234	A	9946	0	5900
drop	239.971679688	D	5900	12	9946
snd	244.288818359	D	5900	12	9946
rcv	244.922851562	A	9946	0	5912
snd	245.979980469	D	5912	12	9946
rcv	246.326904297	A	9946	0	5924
snd	247.139892578	D	5924	12	9946
rcv	247.426025391	A	9946	0	5936
snd	248.077880859	D	5936	12	9946
rcv	248.352050781	A	9946	0	5948
snd	249.004882812	D	5948	12	9946
rcv	249.283935547	A	9946	0	5960
snd	249.930908203	D	5960	12	9946
rcv	250.207763672	A	9946	0	5972
snd	250.812011719	D	5972	12	9946
rcv	251.101806641	A	9946	0	5984
snd	251.705810547	D	5984	12	9946
rcv	252.008789062	A	9946	0	5996
snd	252.625732422	D	5996	12	9946
rcv	252.918945312	A	9946	0	6008
drop	253.038818359	D	6008	12	9946
snd	254.855712891	D	6008	12	9946
rcv	255.166992188	A	9946	0	6020
drop	255.287841797	D	6020	12	9946
snd	257.114746094	D	6020	12	9946
rcv	257.391845703	A	9946	0	6032
snd	258.040771484	D	6032	12	9946
rcv	258.315917969	A	9946	0	6044
snd	258.949951172	D	6044	12	9946
rcv	259.226074219	A	9946	0	6056
snd	259.833984375	D	6056	12	9946
rcv	260.129882812	A	9946	0	6068
drop	260.250976562	D	6068	12	9946
snd	262.086669922	D	6068	12	9946
rcv	262.363769531	A	9946	0	6080
snd	262.997802734	D	6080	12	9946
rcv	263.270996094	A	9946	0	6092
snd	263.871826172	D	6092	12	9946
rcv	264.178955078	A	9946	0	6104
snd	264.781982422	D	6104	12	9946
rcv	265.077880859	A	9946	0	6116
snd	265.677001953	D	6116	12	9946
rcv	265.965820312	A	9946	0	6128
drop	266.086914062	D	6128	12	9946
snd	267.921875	D	6128	12	9946
rcv	268.199951172	A	9946	0	6140
snd	268.817871094	D	6140	12	9946
rcv	269.114990234	A	9946	0	6152
snd	269.941894531	D	6152	12	9946
rcv	270.232910156	A	9946	0	6164
snd	271.697021484	D	6164	12	9946
rcv	272.083984375	A	9946	0	6176
drop	272.220947266	D	6176	12	9946
snd	274.866943359	D	6176	12	9946
rcv	275.193847656	A	9946	0	6188
snd	275.864990234	D	6188	12	9946
rcv	276.181884766	A	9946	0	6200
snd	276.824951172	D	6200	12	9946
rcv	277.135986328	A	9946	0	6212
snd	277.769042969	D	6212	12	9946
rcv	278.061767578	A	9946	0	6224
drop	278.182861328	D	6224	12	9946
snd	280.149902344	D	6224	12	9946
rcv	280.445068359	A	9946	0	6236
snd	281.118896484	D	6236	12	9946
rcv	281.393798828	A	9946	0	6248
snd	282.04296875	D	6248	12	9946
rcv	282.321777344	A	9946	0	6260
snd	283.5859375	D	6260	12	9946
rcv	283.917724609	A	9946	0	6272
snd	284.645019531	D	6272	12	9946
rcv	284.966796875	A	9946	0	6284
snd	285.610839844	D	6284	12	9946
rcv	285.914794922	A	9946	0	6296
snd	286.553955078	D	6296	12	9946
rcv	286.827880859	A	9946	0	6308
snd	287.470947266	D	6308	12	9946
rcv	287.740966797	A	9946	0	6320
snd	288.389892578	D	6320	12	9946
rcv	288.659912109	A	9946	0	6332
snd	289.302978516	D	6332	12	9946
rcv	289.574707031	A	9946	0	6344
snd	290.206787109	D	6344	12	9946
rcv	290.481933594	A	9946	0	6356
drop	290.599853516	D	6356	12	9946
snd	292.447998047	D	6356	12	9946
rcv	292.731933594	A	9946	0	6368
snd	293.370849609	D	6368	12	9946
rcv	293.821044922	A	9946	0	6380
snd	294.552978516	D	6380	12	9946
rcv	294.8359375	A	9946	0	6392
snd	295.508789062	D	6392	12	9946
rcv	295.788818359	A	9946	0	6404
snd	296.421875	D	6404	12	9946
rcv	296.693115234	A	9946	0	6416
snd	297.343017578	D	6416	12	9946
rcv	297.615966797	A	9946	0	6428
snd	298.260742188	D	6428	12	9946
rcv	298.539794922	A	9946	0	6440
snd	299.177734375	D	6440	12	9946
rcv	299.450683594	A	9946	0	6452
snd	300.09375	D	6452	12	9946
rcv	300.369873047	A	9946	0	6464
snd	301.006103516	D	6464	12	9946
rcv	301.280029297	A	9946	0	6476
snd	301.8828125	D	6476	12	9946
rcv	302.171875	A	9946	0	6488
snd	302.780761719	D	6488	12	9946
rcv	303.090087891	A	9946	0	6500
drop	303.206787109	D	6500	12	9946
snd	305.041015625	D	6500	12	9946
rcv	305.319091797	A	9946	0	6512
snd	305.968994141	D	6512	12	9946
rcv	306.242919922	A	9946	0	6524
snd	306.854980469	D	6524	12	9946
rcv	307.149902344	A	9946	0	6536
snd	307.76171875	D	6536	12	9946
rcv	308.053955078	A	9946	0	6548
snd	308.659912109	D	6548	12	9946
rcv	308.969970703	A	9946	0	6560
drop	309.092041016	D	6560	9	9946
snd	310.939941406	D	6560	9	9946
rcv	311.224853516	A	9946	0	6569
snd	312.368896484	F	6569	0	9946
rcv	313.050048828	FA	9947	0	6570
snd	333.338867188	A	6570	0	9948
---------------------------------------------------------------
Amount of data transferred: 1593 bytes
Number of data segments sent: 133
Number of packets dropped: 19
Number of retransmitted segments: 19
Number of duplicate acknowledgements: 0
