rcv	201.321777344	A	1	0	170
drop	201.530761719	D	170	13	1
snd	204.966796875	D	183	13	1
drop	205.850830078	D	196	13	1
drop	207.726806641	D	209	13	1
drop	209.981933594	D	222	13	1
snd	211.186767578	D	235	13	1
drop	211.655761719	D	248	13	1
drop	211.931884766	D	261	13	1
snd	212.887939453	D	274	13	1
drop	213.241699219	D	287	13	1
drop	213.517822266	D	300	13	1
drop	213.791748047	D	313	13	1
snd	215.036865234	D	326	13	1
rcv	215.413818359	A	1	0	170
rcv	215.609619141	A	1	0	170
rcv	215.782714844	A	1	0	170
rcv	215.956787109	A	1	0	170
snd	216.813720703	D	170	13	1
drop	217.453857422	D	183	13	1
drop	217.754882812	D	196	13	1
drop	218.030761719	D	209	13	1
snd	220.178710938	D	222	13	1
drop	220.610839844	D	235	13	1
drop	220.886962891	D	248	13	1
drop	221.950927734	D	261	13	1
drop	222.277832031	D	274	13	1
drop	222.55078125	D	287	13	1
drop	222.821777344	D	300	13	1
snd	223.821777344	D	313	13	1
snd	226.591796875	D	326	13	1
rcv	227.650878906	A	1	0	183
rcv	227.893798828	A	1	0	183
rcv	228.067871094	A	1	0	183
rcv	228.258789062	A	1	0	183
drop	228.471923828	D	183	13	1
snd	230.505859375	D	196	13	1
drop	230.938964844	D	209	13	1
snd	232.379882812	D	222	13	1
snd	234.657958984	D	235	13	1
snd	236.065917969	D	248	13	1
drop	236.463623047	D	261	13	1
drop	236.778808594	D	274	13	1
drop	237.083740234	D	287	13	1
snd	238.188964844	D	300	13	1
drop	239.031738281	D	313	13	1
drop	239.401855469	D	326	13	1
snd	240.379638672	D	339	13	1
rcv	240.695800781	A	1	0	183
rcv	240.870849609	A	1	0	183
rcv	241.043701172	A	1	0	183
rcv	241.228759766	A	1	0	183
rcv	241.401855469	A	1	0	183
rcv	241.574951172	A	1	0	183
snd	242.379882812	D	183	13	1
drop	242.70703125	D	196	13	1
drop	242.999755859	D	209	13	1
drop	243.293945312	D	222	13	1
snd	244.301757812	D	235	13	1
snd	245.297851562	D	248	13	1
drop	245.633789062	D	261	13	1
drop	245.910888672	D	274	13	1
drop	246.184814453	D	287	13	1
snd	247.791992188	D	300	13	1
snd	248.813720703	D	313	13	1
drop	249.143798828	D	326	13	1
snd	250.010009766	D	339	13	1
rcv	250.333740234	A	1	0	209
rcv	250.525878906	A	1	0	209
rcv	250.699951172	A	1	0	209
rcv	250.871826172	A	1	0	209
rcv	251.043701172	A	1	0	209
rcv	251.231933594	A	1	0	209
drop	251.428710938	D	209	13	1
snd	252.484619141	D	222	13	1
drop	252.846923828	D	235	13	1
drop	253.120849609	D	248	13	1
drop	253.415771484	D	261	13	1
drop	253.689941406	D	274	13	1
drop	253.959716797	D	287	13	1
snd	257.885986328	D	300	13	1
drop	259.799804688	D	313	13	1
snd	261.060791016	D	326	13	1
snd	264.25390625	D	339	13	1
snd	265.478759766	D	352	13	1
snd	266.427978516	D	365	13	1
rcv	266.746826172	A	1	0	209
rcv	266.924804688	A	1	0	209
rcv	267.100830078	A	1	0	209
rcv	267.290771484	A	1	0	209
rcv	267.465820312	A	1	0	209
rcv	267.639892578	A	1	0	209
drop	267.83984375	D	209	13	1
snd	268.935791016	D	222	13	1
drop	269.324951172	D	235	13	1
snd	270.275878906	D	248	13	1
drop	270.608886719	D	261	13	1
drop	271.185791016	D	274	13	1
drop	271.487792969	D	287	13	1
drop	271.760986328	D	300	13	1
drop	272.084960938	D	313	13	1
drop	272.398925781	D	326	13	1
snd	273.487792969	D	339	13	1
snd	276.071777344	D	352	13	1
snd	277.310791016	D	365	13	1
rcv	277.648925781	A	1	0	209
rcv	277.826660156	A	1	0	209
rcv	278.000732422	A	1	0	209
rcv	278.174804688	A	1	0	209
rcv	278.366699219	A	1	0	209
snd	279.241699219	D	209	13	1
drop	279.576904297	D	222	13	1
snd	280.654785156	D	235	13	1
snd	281.995849609	D	248	13	1
snd	282.986816406	D	261	13	1
drop	283.328857422	D	274	13	1
drop	283.605712891	D	287	13	1
snd	284.492919922	D	300	13	1
drop	284.820800781	D	313	13	1
drop	285.094970703	D	326	13	1
drop	285.3828125	D	339	13	1
snd	287.661621094	D	352	13	1
drop	288.127929688	D	365	13	1
rcv	288.459960938	A	1	0	222
rcv	288.682861328	A	1	0	222
rcv	288.8828125	A	1	0	222
rcv	289.056884766	A	1	0	222
rcv	289.262939453	A	1	0	222
rcv	289.547851562	A	1	0	222
snd	290.736816406	D	222	13	1
snd	291.885742188	D	235	13	1
snd	293.149902344	D	248	13	1
snd	294.443847656	D	261	13	1
snd	295.579833984	D	274	13	1
drop	295.945800781	D	287	13	1
drop	296.449951172	D	300	13	1
drop	296.743896484	D	313	13	1
drop	297.016845703	D	326	13	1
drop	297.299804688	D	339	13	1
drop	297.625976562	D	352	13	1
snd	298.776855469	D	365	13	1
drop	299.141845703	D	378	13	1
rcv	301.320800781	A	1	0	287
rcv	301.5859375	A	1	0	287
rcv	301.760009766	A	1	0	287
rcv	301.933837891	A	1	0	287
rcv	302.166992188	A	1	0	287
rcv	302.351806641	A	1	0	287
drop	302.580810547	D	287	13	1
drop	302.885986328	D	300	13	1
drop	304.474853516	D	313	13	1
drop	304.771728516	D	326	13	1
drop	305.056640625	D	339	13	1
drop	305.345947266	D	352	13	1
snd	306.405761719	D	365	13	1
snd	307.349853516	D	378	13	1
drop	307.677978516	D	391	13	1
snd	308.530761719	D	404	13	1
drop	308.850830078	D	417	13	1
drop	309.544677734	D	430	13	1
snd	310.645751953	D	443	13	1
rcv	310.982910156	A	1	0	287
rcv	311.160644531	A	1	0	287
rcv	311.345703125	A	1	0	287
rcv	311.518798828	A	1	0	287
drop	311.722900391	D	287	13	1
drop	312.177001953	D	300	13	1
drop	312.473876953	D	313	13	1
drop	312.746826172	D	326	13	1
snd	315.651855469	D	339	13	1
snd	317.653808594	D	352	13	1
snd	319.980712891	D	365	13	1
snd	321.436767578	D	378	13	1
snd	323.461914062	D	391	13	1
drop	323.926757812	D	404	13	1
snd	324.991943359	D	417	13	1
snd	326.696777344	D	430	13	1
snd	327.899902344	D	443	13	1
rcv	328.281738281	A	1	0	287
rcv	328.482910156	A	1	0	287
rcv	330.381835938	A	1	0	287
rcv	330.645751953	A	1	0	287
rcv	330.820800781	A	1	0	287
rcv	330.994873047	A	1	0	287
rcv	331.169677734	A	1	0	287
rcv	331.352050781	A	1	0	287
drop	331.572998047	D	287	13	1
snd	333.966796875	D	300	13	1
drop	334.371826172	D	313	13	1
snd	335.452636719	D	326	13	1
drop	335.806884766	D	339	13	1
snd	336.700927734	D	352	13	1
snd	337.588623047	D	365	13	1
snd	338.466796875	D	378	13	1
snd	339.33984375	D	391	13	1
drop	339.659912109	D	404	13	1
drop	339.933837891	D	417	13	1
drop	340.635986328	D	430	13	1
drop	340.955078125	D	443	13	1
rcv	341.273681641	A	1	0	287
rcv	341.449951172	A	1	0	287
rcv	341.622802734	A	1	0	287
rcv	341.796875	A	1	0	287
rcv	341.969970703	A	1	0	287
rcv	342.144042969	A	1	0	287
drop	342.728759766	D	287	13	1
drop	343.026855469	D	300	13	1
drop	343.470703125	D	313	13	1
drop	343.83984375	D	326	13	1
drop	344.114990234	D	339	13	1
drop	344.411865234	D	352	13	1
snd	345.457763672	D	365	13	1
snd	346.392822266	D	378	13	1
snd	347.301025391	D	391	13	1
drop	347.625	D	404	13	1
snd	348.482666016	D	417	13	1
drop	348.804931641	D	430	13	1
drop	349.078857422	D	443	13	1
rcv	349.367919922	A	1	0	287
rcv	349.545898438	A	1	0	287
rcv	349.724853516	A	1	0	287
rcv	349.898681641	A	1	0	287
drop	350.080810547	D	287	13	1
drop	352.139892578	D	300	13	1
snd	353.242919922	D	313	13	1
snd	354.967773438	D	326	13	1
drop	355.435791016	D	339	13	1
snd	356.481689453	D	352	13	1
snd	358.859863281	D	365	13	1
drop	359.266845703	D	378	13	1
drop	359.543701172	D	391	13	1
snd	360.595947266	D	404	13	1
snd	361.556884766	D	417	13	1
drop	361.887939453	D	430	13	1
snd	363.063720703	D	443	13	1
rcv	363.426025391	A	1	0	287
rcv	363.602783203	A	1	0	287
rcv	363.940917969	A	1	0	287
rcv	364.120849609	A	1	0	287
rcv	364.304931641	A	1	0	287
rcv	364.479980469	A	1	0	287
rcv	364.655029297	A	1	0	287
drop	364.880859375	D	287	13	1
drop	365.687744141	D	300	13	1
snd	366.716796875	D	313	13	1
drop	367.337890625	D	326	13	1
snd	369.936035156	D	339	13	1
drop	370.431884766	D	352	13	1
snd	371.487792969	D	365	13	1
snd	372.434814453	D	378	13	1
drop	372.763916016	D	391	13	1
drop	373.039794922	D	404	13	1
snd	373.905761719	D	417	13	1
snd	374.811767578	D	430	13	1
snd	375.919677734	D	443	13	1
rcv	376.45703125	A	1	0	287
rcv	376.639892578	A	1	0	287
rcv	376.813720703	A	1	0	287
rcv	376.986816406	A	1	0	287
rcv	377.21484375	A	1	0	287
rcv	377.389892578	A	1	0	287
rcv	377.592773438	A	1	0	287
drop	377.806884766	D	287	13	1
drop	378.083007812	D	300	13	1
snd	379.082763672	D	313	13	1
snd	380.042724609	D	326	13	1
snd	380.954833984	D	339	13	1
drop	381.312744141	D	352	13	1
snd	383.165771484	D	365	13	1
snd	384.295898438	D	378	13	1
drop	385.357910156	D	391	13	1
drop	385.717773438	D	404	13	1
snd	386.874755859	D	417	13	1
snd	388.105712891	D	430	13	1
snd	389.430908203	D	443	13	1
rcv	389.761962891	A	1	0	287
rcv	389.939697266	A	1	0	287
rcv	390.140869141	A	1	0	287
rcv	390.349853516	A	1	0	287
rcv	390.537841797	A	1	0	287
rcv	390.723876953	A	1	0	287
rcv	390.922607422	A	1	0	287
rcv	391.124023438	A	1	0	287
drop	391.347900391	D	287	13	1
snd	394.509765625	D	300	13	1
drop	394.926757812	D	313	13	1
snd	397.377929688	D	326	13	1
snd	398.352783203	D	339	13	1
snd	399.259765625	D	352	13	1
snd	400.136962891	D	365	13	1
drop	400.470947266	D	378	13	1
snd	401.319824219	D	391	13	1
drop	401.641845703	D	404	13	1
drop	401.913818359	D	417	13	1
drop	402.187744141	D	430	13	1
drop	402.472900391	D	443	13	1
rcv	402.75	A	1	0	287
rcv	402.923828125	A	1	0	287
rcv	403.096923828	A	1	0	287
rcv	403.278808594	A	1	0	287
rcv	403.452880859	A	1	0	287
rcv	403.626953125	A	1	0	287
drop	403.809814453	D	287	13	1
snd	404.693847656	D	300	13	1
snd	406.043945312	D	313	13	1
drop	406.418701172	D	326	13	1
drop	406.693847656	D	339	13	1
drop	406.96875	D	352	13	1
drop	407.424804688	D	365	13	1
drop	407.698730469	D	378	13	1
drop	407.970947266	D	391	13	1
drop	408.25390625	D	404	13	1
drop	408.525878906	D	417	13	1
snd	411.707763672	D	430	13	1
drop	412.062744141	D	443	13	1
rcv	413.216796875	A	1	0	287
rcv	413.429931641	A	1	0	287
rcv	413.604980469	A	1	0	287
snd	415.774658203	D	287	13	1
drop	416.267822266	D	300	13	1
snd	417.731933594	D	313	13	1
drop	418.131835938	D	326	13	1
snd	420.142822266	D	339	13	1
drop	420.621826172	D	352	13	1
snd	421.868652344	D	365	13	1
snd	423.272705078	D	378	13	1
drop	423.645996094	D	391	13	1
snd	424.659912109	D	404	13	1
snd	426.348876953	D	417	13	1
drop	428.177734375	D	430	13	1
snd	429.284667969	D	443	13	1
rcv	431.026855469	A	1	0	300
rcv	431.277832031	A	1	0	300
rcv	431.468017578	A	1	0	300
rcv	431.639892578	A	1	0	300
rcv	431.813964844	A	1	0	300
rcv	431.988037109	A	1	0	300
rcv	432.160888672	A	1	0	300
rcv	432.345703125	A	1	0	300
drop	432.563720703	D	300	13	1
drop	432.840820312	D	313	13	1
drop	433.115966797	D	326	13	1
drop	433.401855469	D	339	13	1
snd	434.438964844	D	352	13	1
snd	435.385009766	D	365	13	1
snd	436.295898438	D	378	13	1
snd	437.180908203	D	391	13	1
drop	437.517822266	D	404	13	1
snd	438.370849609	D	417	13	1
snd	439.255859375	D	430	13	1
drop	439.572753906	D	443	13	1
snd	440.423828125	D	456	13	1
rcv	440.733886719	A	1	0	300
rcv	440.909912109	A	1	0	300
rcv	441.083740234	A	1	0	300
rcv	441.270751953	A	1	0	300
rcv	441.443847656	A	1	0	300
rcv	441.616943359	A	1	0	300
rcv	441.788818359	A	1	0	300
snd	443.251708984	D	300	13	1
snd	444.448974609	D	313	13	1
drop	444.79296875	D	326	13	1
drop	445.066894531	D	339	13	1
snd	447.899658203	D	352	13	1
snd	448.853027344	D	365	13	1
snd	450.752929688	D	378	13	1
drop	451.143798828	D	391	13	1
snd	452.087890625	D	404	13	1
snd	452.996826172	D	417	13	1
snd	453.901855469	D	430	13	1
snd	456.76171875	D	443	13	1
drop	457.162841797	D	456	13	1
rcv	457.47265625	A	1	0	469
rcv	457.665771484	A	1	0	469
rcv	457.83984375	A	1	0	469
rcv	458.013916016	A	1	0	469
rcv	458.186767578	A	1	0	469
rcv	458.376708984	A	1	0	469
rcv	458.549804688	A	1	0	469
rcv	458.726806641	A	1	0	469
rcv	458.900878906	A	1	0	469
drop	459.084960938	D	469	13	1
snd	460.381835938	D	482	13	1
drop	460.774902344	D	495	13	1
snd	461.823974609	D	508	13	1
drop	462.183837891	D	521	13	1
drop	462.739013672	D	534	13	1
drop	463.020751953	D	547	13	1
snd	464.084716797	D	560	13	1
snd	465.139892578	D	573	13	1
drop	466.614013672	D	586	13	1
snd	467.697753906	D	599	13	1
snd	468.666748047	D	612	13	1
drop	468.999755859	D	625	13	1
rcv	469.295898438	A	1	0	469
rcv	469.474853516	A	1	0	469
rcv	469.724853516	A	1	0	469
rcv	469.900878906	A	1	0	469
rcv	470.073974609	A	1	0	469
rcv	470.259765625	A	1	0	469
drop	470.448974609	D	469	13	1
drop	470.790771484	D	482	13	1
drop	471.063720703	D	495	13	1
snd	472.004882812	D	508	13	1
drop	472.350830078	D	521	13	1
drop	472.625976562	D	534	13	1
snd	473.500976562	D	547	13	1
snd	474.410888672	D	560	13	1
drop	474.731933594	D	573	13	1
snd	475.582763672	D	586	13	1
snd	476.595703125	D	599	13	1
snd	479.604980469	D	612	13	1
snd	480.579833984	D	625	13	1
rcv	480.901855469	A	1	0	469
rcv	481.078857422	A	1	0	469
rcv	481.268798828	A	1	0	469
rcv	481.441894531	A	1	0	469
rcv	481.615722656	A	1	0	469
rcv	481.789794922	A	1	0	469
rcv	481.962890625	A	1	0	469
drop	482.164794922	D	469	13	1
snd	483.034912109	D	482	13	1
snd	483.952880859	D	495	13	1
snd	484.843994141	D	508	13	1
snd	485.75	D	521	13	1
drop	486.321777344	D	534	13	1
snd	487.341796875	D	547	13	1
snd	488.365722656	D	560	13	1
drop	488.708007812	D	573	13	1
snd	490.230712891	D	586	13	1
snd	491.172851562	D	599	13	1
snd	492.08984375	D	612	13	1
snd	494.182861328	D	625	13	1
rcv	494.570068359	A	1	0	469
rcv	494.762939453	A	1	0	469
rcv	494.952880859	A	1	0	469
rcv	495.151855469	A	1	0	469
rcv	495.359863281	A	1	0	469
rcv	495.536865234	A	1	0	469
rcv	495.733886719	A	1	0	469
rcv	495.934814453	A	1	0	469
rcv	496.137695312	A	1	0	469
rcv	496.325927734	A	1	0	469
snd	497.377929688	D	469	13	1
drop	497.732910156	D	482	13	1
snd	499.240722656	D	495	13	1
snd	500.376953125	D	508	13	1
snd	501.397705078	D	521	13	1
drop	503.588867188	D	534	13	1
drop	503.923828125	D	547	13	1
snd	506.953857422	D	560	13	1
drop	508.246826172	D	573	13	1
drop	508.556884766	D	586	13	1
drop	509.170898438	D	599	13	1
drop	509.489990234	D	612	13	1
drop	509.764892578	D	625	13	1
rcv	510.056884766	A	1	0	482
rcv	511.420898438	A	1	0	482
rcv	511.691650391	A	1	0	482
rcv	511.866699219	A	1	0	482
rcv	512.041748047	A	1	0	482
drop	512.352783203	D	482	13	1
drop	513.0078125	D	495	13	1
snd	514.157958984	D	508	13	1
drop	515.584960938	D	521	13	1
drop	515.873779297	D	534	13	1
snd	516.931884766	D	547	13	1
snd	517.87890625	D	560	13	1
snd	519.027832031	D	573	13	1
snd	519.932861328	D	586	13	1
drop	520.280761719	D	599	13	1
drop	520.556884766	D	612	13	1
drop	520.829833984	D	625	13	1
snd	523.3359375	D	638	13	1
rcv	523.684814453	A	1	0	482
rcv	523.862792969	A	1	0	482
rcv	524.036865234	A	1	0	482
rcv	524.222900391	A	1	0	482
rcv	524.397705078	A	1	0	482
rcv	524.569824219	A	1	0	482
drop	526.875976562	D	482	13	1
snd	528.0859375	D	495	13	1
snd	529.052978516	D	508	13	1
drop	531.389892578	D	521	13	1
snd	532.524658203	D	534	13	1
drop	532.869873047	D	547	13	1
snd	533.754882812	D	560	13	1
snd	536.055664062	D	573	13	1
snd	537.205810547	D	586	13	1
snd	538.173828125	D	599	13	1
drop	538.524902344	D	612	13	1
drop	538.798828125	D	625	13	1
drop	539.074951172	D	638	13	1
rcv	539.366943359	A	1	0	482
rcv	539.543701172	A	1	0	482
rcv	539.717773438	A	1	0	482
rcv	540.084716797	A	1	0	482
rcv	540.276855469	A	1	0	482
rcv	540.451904297	A	1	0	482
rcv	540.625732422	A	1	0	482
drop	540.815673828	D	482	13	1
drop	541.091796875	D	495	13	1
drop	541.481933594	D	508	13	1
drop	541.76171875	D	521	13	1
drop	542.035644531	D	534	13	1
drop	542.329833984	D	547	13	1
drop	542.663818359	D	560	13	1
drop	542.968994141	D	573	13	1
snd	544.151611328	D	586	13	1
drop	544.814697266	D	599	13	1
snd	546.896972656	D	612	13	1
drop	547.30078125	D	625	13	1
drop	547.577880859	D	638	13	1
rcv	547.858886719	A	1	0	482
rcv	548.032958984	A	1	0	482
snd	548.930908203	D	482	13	1
drop	549.506835938	D	495	13	1
drop	549.784912109	D	508	13	1
snd	550.755859375	D	521	13	1
drop	551.092773438	D	534	13	1
snd	551.974853516	D	547	13	1
snd	552.865966797	D	560	13	1
drop	553.184814453	D	573	13	1
drop	553.471679688	D	586	13	1
drop	553.745849609	D	599	13	1
snd	554.609863281	D	612	13	1
snd	555.520996094	D	625	13	1
drop	555.846923828	D	638	13	1
rcv	556.124755859	A	1	0	651
rcv	556.331787109	A	1	0	651
rcv	556.505859375	A	1	0	651
rcv	556.676757812	A	1	0	651
rcv	556.854003906	A	1	0	651
rcv	557.026855469	A	1	0	651
snd	557.828857422	D	651	13	1
drop	558.154785156	D	664	13	1
snd	559.008789062	D	677	13	1
drop	559.350830078	D	690	13	1
drop	561.663818359	D	703	13	1
drop	562.057861328	D	716	13	1
drop	562.346923828	D	729	13	1
drop	562.619873047	D	742	13	1
drop	562.892822266	D	755	13	1
drop	563.166748047	D	768	13	1
drop	563.453857422	D	781	13	1
snd	564.501953125	D	794	13	1
drop	564.83984375	D	807	13	1
rcv	565.119873047	A	1	0	664
rcv	565.323730469	A	1	0	664
rcv	565.498779297	A	1	0	664
snd	566.328857422	D	664	13	1
drop	566.661865234	D	677	13	1
drop	566.936035156	D	690	13	1
drop	567.221923828	D	703	13	1
drop	567.694824219	D	716	13	1
snd	568.672851562	D	729	13	1
snd	569.611816406	D	742	13	1
snd	570.537841797	D	755	13	1
drop	570.868896484	D	768	13	1
drop	571.353759766	D	781	13	1
snd	572.398925781	D	794	13	1
drop	572.768798828	D	807	13	1
drop	573.071044922	D	820	13	1
rcv	573.392822266	A	1	0	677
rcv	573.610839844	A	1	0	677
rcv	573.787841797	A	1	0	677
rcv	573.990722656	A	1	0	677
rcv	574.190673828	A	1	0	677
drop	574.394775391	D	677	13	1
drop	574.708984375	D	690	13	1
snd	575.728759766	D	703	13	1
snd	576.743896484	D	716	13	1
snd	577.712890625	D	729	13	1
drop	578.352783203	D	742	13	1
drop	578.650878906	D	755	13	1
snd	579.737792969	D	768	13	1
snd	580.802001953	D	781	13	1
snd	581.83984375	D	794	13	1
drop	582.189697266	D	807	13	1
drop	584.448730469	D	820	13	1
snd	585.609863281	D	833	13	1
rcv	587.37890625	A	1	0	677
rcv	587.587890625	A	1	0	677
rcv	587.760009766	A	1	0	677
rcv	588.712890625	A	1	0	677
rcv	588.941650391	A	1	0	677
rcv	589.116699219	A	1	0	677
rcv	589.318847656	A	1	0	677
drop	589.537841797	D	677	13	1
snd	591.742919922	D	690	13	1
snd	593.783691406	D	703	13	1
snd	595.956787109	D	716	13	1
snd	596.885009766	D	729	13	1
drop	597.216796875	D	742	13	1
snd	598.046875	D	755	13	1
drop	598.388916016	D	768	13	1
drop	598.665771484	D	781	13	1
snd	599.493896484	D	794	13	1
snd	600.346679688	D	807	13	1
snd	601.193847656	D	820	13	1
snd	602.049804688	D	833	13	1
rcv	602.375976562	A	1	0	677
rcv	602.552734375	A	1	0	677
rcv	602.724853516	A	1	0	677
rcv	602.896972656	A	1	0	677
rcv	603.069824219	A	1	0	677
rcv	603.253662109	A	1	0	677
rcv	603.426025391	A	1	0	677
rcv	603.598876953	A	1	0	677
rcv	603.770019531	A	1	0	677
snd	604.561767578	D	677	13	1
snd	605.427978516	D	690	13	1
snd	606.281982422	D	703	13	1
drop	606.599853516	D	716	13	1
snd	608.932861328	D	729	13	1
drop	609.383789062	D	742	13	1
drop	609.663818359	D	755	13	1
snd	610.760009766	D	768	13	1
snd	612.526855469	D	781	13	1
snd	613.528808594	D	794	13	1
snd	615.508789062	D	807	13	1
snd	616.732666016	D	820	13	1
drop	617.074951172	D	833	13	1
rcv	617.373779297	A	1	0	846
rcv	617.674804688	A	1	0	846
rcv	617.852783203	A	1	0	846
rcv	618.026855469	A	1	0	846
rcv	618.208740234	A	1	0	846
rcv	618.381835938	A	1	0	846
rcv	618.556884766	A	1	0	846
rcv	618.759765625	A	1	0	846
rcv	618.933837891	A	1	0	846
drop	619.125732422	D	846	13	1
snd	620.315673828	D	859	13	1
drop	620.677978516	D	872	13	1
snd	621.864746094	D	885	13	1
drop	622.301757812	D	898	13	1
drop	622.581054688	D	911	13	1
snd	623.672851562	D	924	13	1
snd	625.859863281	D	937	13	1
drop	626.341796875	D	950	13	1
drop	626.620849609	D	963	13	1
snd	627.759765625	D	976	13	1
drop	628.112792969	D	989	13	1
snd	629.014892578	D	1002	13	1
rcv	629.348876953	A	1	0	846
rcv	629.525878906	A	1	0	846
rcv	629.698974609	A	1	0	846
rcv	629.871826172	A	1	0	846
rcv	630.046875	A	1	0	846
rcv	630.227783203	A	1	0	846
snd	631.032958984	D	846	13	1
snd	632.168945312	D	859	13	1
snd	633.415039062	D	872	13	1
drop	633.808837891	D	885	13	1
drop	634.087646484	D	898	13	1
drop	634.372802734	D	911	13	1
snd	635.479003906	D	924	13	1
snd	636.405029297	D	937	13	1
drop	636.755859375	D	950	13	1
snd	637.635986328	D	963	13	1
snd	638.570800781	D	976	13	1
drop	638.900878906	D	989	13	1
drop	640.020751953	D	1002	13	1
rcv	640.376708984	A	1	0	859
rcv	640.584960938	A	1	0	872
rcv	640.790771484	A	1	0	885
rcv	641.010986328	A	1	0	885
rcv	641.220703125	A	1	0	885
rcv	641.406982422	A	1	0	885
rcv	641.594726562	A	1	0	885
drop	641.801757812	D	885	13	1
snd	642.927734375	D	898	13	1
drop	643.432861328	D	911	13	1
snd	644.455810547	D	924	13	1
drop	644.989013672	D	937	13	1
drop	645.309814453	D	950	13	1
drop	645.996826172	D	963	13	1
snd	647.554931641	D	976	13	1
snd	648.690917969	D	989	13	1
snd	651.797851562	D	1002	13	1
drop	652.177734375	D	1015	13	1
snd	654.593017578	D	1028	13	1
drop	654.958007812	D	1041	13	1
